ASN00015607,19660101,PRCP,0,,,a,
ASN00015607,19660102,PRCP,0,,,a,
ASN00015607,19660103,PRCP,0,,,a,
ASN00015607,19660104,PRCP,0,,,a,
ASN00015607,19660105,PRCP,0,,,a,
ASN00015607,19660106,PRCP,0,,,a,
ASN00015607,19660107,PRCP,0,,,a,
ASN00015607,19660108,PRCP,0,,,a,
ASN00015607,19660109,PRCP,0,,,a,
ASN00015607,19660110,PRCP,0,,,a,
ASN00015607,19660111,PRCP,0,,,a,
ASN00015607,19660112,PRCP,0,,,a,
ASN00015607,19660113,PRCP,0,,,a,
ASN00015607,19660114,PRCP,0,,,a,
ASN00015607,19660115,PRCP,0,,,a,
ASN00015607,19660116,PRCP,71,,,a,
ASN00015607,19660117,PRCP,5,,,a,
ASN00015607,19660118,PRCP,0,,,a,
ASN00015607,19660119,PRCP,3,,,a,
ASN00015607,19660120,PRCP,58,,,a,
ASN00015607,19660121,PRCP,241,,,a,
ASN00015607,19660122,PRCP,287,,,a,
ASN00015607,19660123,PRCP,109,,,a,
ASN00015607,19660124,PRCP,0,,,a,
ASN00015607,19660125,PRCP,0,,,a,
ASN00015607,19660126,PRCP,0,,,a,
ASN00015607,19660127,PRCP,0,,,a,
ASN00015607,19660128,PRCP,0,,,a,
ASN00015607,19660129,PRCP,0,,,a,
ASN00015607,19660130,PRCP,0,,,a,
ASN00015607,19660131,PRCP,0,,,a,
ASN00015607,19660201,PRCP,0,,,a,
ASN00015607,19660202,PRCP,0,,,a,
ASN00015607,19660203,PRCP,0,,,a,
ASN00015607,19660204,PRCP,0,,,a,
ASN00015607,19660205,PRCP,0,,,a,
ASN00015607,19660206,PRCP,0,,,a,
ASN00015607,19660207,PRCP,0,,,a,
ASN00015607,19660208,PRCP,0,,,a,
ASN00015607,19660209,PRCP,0,,,a,
ASN00015607,19660210,PRCP,0,,,a,
ASN00015607,19660211,PRCP,0,,,a,
ASN00015607,19660212,PRCP,0,,,a,
ASN00015607,19660213,PRCP,0,,,a,
ASN00015607,19660214,PRCP,0,,,a,
ASN00015607,19660215,PRCP,0,,,a,
ASN00015607,19660216,PRCP,0,,,a,
ASN00015607,19660217,PRCP,28,,,a,
ASN00015607,19660218,PRCP,0,,,a,
ASN00015607,19660219,PRCP,0,,,a,
ASN00015607,19660220,PRCP,0,,,a,
ASN00015607,19660221,PRCP,0,,,a,
ASN00015607,19660222,PRCP,0,,,a,
ASN00015607,19660223,PRCP,0,,,a,
ASN00015607,19660224,PRCP,0,,,a,
ASN00015607,19660225,PRCP,0,,,a,
ASN00015607,19660226,PRCP,0,,,a,
ASN00015607,19660227,PRCP,0,,,a,
ASN00015607,19660228,PRCP,0,,,a,
ASN00015607,19660301,PRCP,0,,,a,
ASN00015607,19660302,PRCP,0,,,a,
ASN00015607,19660303,PRCP,0,,,a,
ASN00015607,19660304,PRCP,0,,,a,
