ASM00094299,19480101,TMAX,317,,,S,
ASM00094299,19480102,TMAX,322,,,S,
ASM00094299,19480103,TMAX,317,,,S,
ASM00094299,19480104,TMAX,317,,,S,
ASM00094299,19480105,TMAX,322,,,S,
ASM00094299,19480106,TMAX,322,,,S,
ASM00094299,19480107,TMAX,294,,,S,
ASM00094299,19480108,TMAX,317,,,S,
ASM00094299,19480109,TMAX,306,,,S,
ASM00094299,19480110,TMAX,311,,,S,
ASM00094299,19480111,TMAX,300,,,S,
ASM00094299,19480112,TMAX,311,,,S,
ASM00094299,19480113,TMAX,322,,,S,
ASM00094299,19480114,TMAX,311,,,S,
ASM00094299,19480115,TMAX,311,,,S,
ASM00094299,19480116,TMAX,311,,,S,
ASM00094299,19480117,TMAX,311,,,S,
ASM00094299,19480118,TMAX,311,,,S,
ASM00094299,19480119,TMAX,317,,,S,
ASM00094299,19480120,TMAX,317,,,S,
ASM00094299,19480121,TMAX,322,,,S,
ASM00094299,19480122,TMAX,311,,,S,
ASM00094299,19480123,TMAX,317,,,S,
ASM00094299,19480124,TMAX,311,,,S,
ASM00094299,19480125,TMAX,311,,,S,
ASM00094299,19480126,TMAX,322,,,S,
ASM00094299,19480127,TMAX,317,,,S,
ASM00094299,19480128,TMAX,306,,,S,
ASM00094299,19480129,TMAX,300,,,S,
ASM00094299,19480130,TMAX,306,,,S,
ASM00094299,19480131,TMAX,306,,,S,
ASM00094299,19480101,TMIN,250,,,S,
ASM00094299,19480102,TMIN,261,,,S,
ASM00094299,19480103,TMIN,256,,,S,
ASM00094299,19480104,TMIN,256,,,S,
ASM00094299,19480105,TMIN,256,,,S,
ASM00094299,19480106,TMIN,244,,,S,
ASM00094299,19480107,TMIN,233,,,S,
ASM00094299,19480108,TMIN,250,,,S,
ASM00094299,19480109,TMIN,244,,,S,
ASM00094299,19480110,TMIN,244,,,S,
ASM00094299,19480111,TMIN,239,,,S,
ASM00094299,19480112,TMIN,228,,,S,
ASM00094299,19480113,TMIN,256,,,S,
ASM00094299,19480114,TMIN,261,,,S,
ASM00094299,19480115,TMIN,233,,,S,
ASM00094299,19480116,TMIN,256,,,S,
ASM00094299,19480117,TMIN,250,,,S,
ASM00094299,19480118,TMIN,256,,,S,
ASM00094299,19480119,TMIN,261,,,S,
ASM00094299,19480120,TMIN,256,,,S,
ASM00094299,19480121,TMIN,261,,,S,
ASM00094299,19480122,TMIN,244,,,S,
ASM00094299,19480123,TMIN,256,,,S,
ASM00094299,19480124,TMIN,250,,,S,
ASM00094299,19480125,TMIN,261,,,S,
ASM00094299,19480126,TMIN,256,,,S,
ASM00094299,19480127,TMIN,261,,,S,
ASM00094299,19480128,TMIN,256,,,S,
ASM00094299,19480129,TMIN,250,,,S,
ASM00094299,19480130,TMIN,244,,,S,
ASM00094299,19480131,TMIN,256,,,S,
ASM00094299,19480101,PRCP,51,,,S,
ASM00094299,19480104,PRCP,10,,,S,
ASM00094299,19480105,PRCP,0,,,S,
ASM00094299,19480107,PRCP,279,,,S,
ASM00094299,19480108,PRCP,3,,,S,
ASM00094299,19480109,PRCP,41,,,S,
ASM00094299,19480110,PRCP,30,,,S,
ASM00094299,19480111,PRCP,269,,,S,
ASM00094299,19480112,PRCP,201,,,S,
ASM00094299,19480113,PRCP,221,,,S,
ASM00094299,19480114,PRCP,3,,,S,
ASM00094299,19480115,PRCP,320,,,S,
ASM00094299,19480116,PRCP,0,,,S,
ASM00094299,19480117,PRCP,5,,,S,
ASM00094299,19480118,PRCP,0,,,S,
ASM00094299,19480128,PRCP,3,,,S,
