ASN00072162,19970130,TMAX,320,,,a,
ASN00072162,19970131,TMAX,330,,,a,
ASN00072162,19970131,TMIN,140,,,a,
ASN00072162,19970131,PRCP,2,,,a,
ASN00072162,19970201,TMAX,340,,,a,
ASN00072162,19970202,TMAX,330,,,a,
ASN00072162,19970203,TMAX,320,,,a,
ASN00072162,19970219,TMAX,360,,,a,
ASN00072162,19970220,TMAX,320,,,a,
ASN00072162,19970221,TMAX,370,,,a,
ASN00072162,19970222,TMAX,370,,,a,
ASN00072162,19970223,TMAX,350,,,a,
ASN00072162,19970224,TMAX,350,,,a,
ASN00072162,19970225,TMAX,310,,,a,
ASN00072162,19970226,TMAX,280,,,a,
ASN00072162,19970227,TMAX,289,,,a,
ASN00072162,19970228,TMAX,291,,,a,
ASN00072162,19970201,TMIN,150,,,a,
ASN00072162,19970202,TMIN,130,,,a,
ASN00072162,19970203,TMIN,130,,,a,
ASN00072162,19970204,TMIN,140,,,a,
ASN00072162,19970220,TMIN,150,,,a,
ASN00072162,19970222,TMIN,130,,,a,
ASN00072162,19970223,TMIN,210,,,a,
ASN00072162,19970224,TMIN,190,,,a,
ASN00072162,19970225,TMIN,130,,,a,
ASN00072162,19970226,TMIN,100,,,a,
ASN00072162,19970227,TMIN,110,,,a,
ASN00072162,19970201,PRCP,0,,,a,
ASN00072162,19970202,PRCP,20,,,a,
ASN00072162,19970203,PRCP,2,,,a,
ASN00072162,19970204,PRCP,0,,,a,
ASN00072162,19970220,PRCP,0,,,a,
ASN00072162,19970222,PRCP,0,,,a,
ASN00072162,19970223,PRCP,0,,,a,
ASN00072162,19970224,PRCP,2,,,a,
ASN00072162,19970225,PRCP,0,,,a,
ASN00072162,19970226,PRCP,0,,,a,
ASN00072162,19970227,PRCP,0,,,a,
ASN00072162,19970304,TMAX,290,,,a,
ASN00072162,19970305,TMAX,261,,,a,
ASN00072162,19970311,TMAX,280,,,a,
ASN00072162,19970312,TMAX,290,,,a,
ASN00072162,19970314,TMAX,230,,,a,
ASN00072162,19970315,TMAX,239,,,a,
ASN00072162,19970316,TMAX,247,,,a,
ASN00072162,19970317,TMAX,249,,,a,
ASN00072162,19970318,TMAX,260,,,a,
ASN00072162,19970319,TMAX,280,,,a,
ASN00072162,19970320,TMAX,228,,,a,
ASN00072162,19970321,TMAX,250,,,a,
ASN00072162,19970322,TMAX,260,,,a,
ASN00072162,19970324,TMAX,214,,,a,
ASN00072162,19970325,TMAX,250,,,a,
ASN00072162,19970326,TMAX,254,,,a,
ASN00072162,19970327,TMAX,300,,,a,
ASN00072162,19970329,TMAX,225,,,a,
ASN00072162,19970330,TMAX,233,,,a,
ASN00072162,19970331,TMAX,204,,,a,
ASN00072162,19970301,TMIN,-20,,S,a,
ASN00072162,19970305,TMIN,120,,,a,
ASN00072162,19970306,TMIN,150,,,a,
ASN00072162,19970312,TMIN,120,,,a,
ASN00072162,19970313,TMIN,90,,,a,
ASN00072162,19970315,TMIN,86,,,a,
ASN00072162,19970316,TMIN,91,,,a,
ASN00072162,19970317,TMIN,96,,,a,
ASN00072162,19970318,TMIN,100,,,a,
ASN00072162,19970319,TMIN,90,,,a,
ASN00072162,19970320,TMIN,120,,,a,
ASN00072162,19970321,TMIN,90,,,a,
ASN00072162,19970322,TMIN,80,,,a,
ASN00072162,19970323,TMIN,90,,,a,
ASN00072162,19970325,TMIN,90,,,a,
ASN00072162,19970326,TMIN,80,,,a,
ASN00072162,19970327,TMIN,74,,,a,
ASN00072162,19970328,TMIN,110,,,a,
ASN00072162,19970330,TMIN,97,,,a,
ASN00072162,19970331,TMIN,85,,,a,
ASN00072162,19970307,PRCP,0,,,a,
ASN00072162,19970308,PRCP,0,,,a,
ASN00072162,19970309,PRCP,0,,,a,
ASN00072162,19970310,PRCP,0,,,a,
ASN00072162,19970311,PRCP,0,,,a,
ASN00072162,19970313,PRCP,2,,,a,
ASN00072162,19970319,PRCP,0,,,a,
ASN00072162,19970320,PRCP,0,,,a,
ASN00072162,19970322,PRCP,0,,,a,
ASN00072162,19970323,PRCP,0,,,a,
ASN00072162,19970326,PRCP,0,,,a,
ASN00072162,19970328,PRCP,0,,,a,
ASN00072162,19970401,TMAX,202,,,a,
ASN00072162,19970402,TMAX,230,,,a,
ASN00072162,19970403,TMAX,202,,,a,
ASN00072162,19970405,TMAX,200,,,a,
ASN00072162,19970406,TMAX,193,,,a,
ASN00072162,19970407,TMAX,139,,,a,
ASN00072162,19970408,TMAX,181,,,a,
ASN00072162,19970409,TMAX,206,,,a,
ASN00072162,19970412,TMAX,250,,,a,
ASN00072162,19970413,TMAX,256,,,a,
ASN00072162,19970414,TMAX,261,,,a,
ASN00072162,19970416,TMAX,235,,,a,
ASN00072162,19970417,TMAX,227,,,a,
ASN00072162,19970420,TMAX,197,,,a,
ASN00072162,19970421,TMAX,188,,,a,
ASN00072162,19970422,TMAX,240,,,a,
ASN00072162,19970424,TMAX,235,,,a,
ASN00072162,19970425,TMAX,212,,,a,
ASN00072162,19970426,TMAX,215,,,a,
ASN00072162,19970427,TMAX,228,,,a,
ASN00072162,19970428,TMAX,197,,,a,
ASN00072162,19970429,TMAX,248,,,a,
ASN00072162,19970430,TMAX,241,,,a,
ASN00072162,19970401,TMIN,90,,,a,
ASN00072162,19970402,TMIN,82,,,a,
ASN00072162,19970403,TMIN,90,,,a,
ASN00072162,19970404,TMIN,73,,,a,
ASN00072162,19970406,TMIN,120,,,a,
ASN00072162,19970407,TMIN,100,,,a,
