ASN00009654,18910201,PRCP,0,,,a,
ASN00009654,18910202,PRCP,0,,,a,
ASN00009654,18910203,PRCP,0,,,a,
ASN00009654,18910204,PRCP,0,,,a,
ASN00009654,18910205,PRCP,0,,,a,
ASN00009654,18910206,PRCP,0,,,a,
ASN00009654,18910207,PRCP,0,,,a,
ASN00009654,18910208,PRCP,0,,,a,
ASN00009654,18910209,PRCP,0,,,a,
ASN00009654,18910210,PRCP,0,,,a,
ASN00009654,18910211,PRCP,0,,,a,
ASN00009654,18910212,PRCP,0,,,a,
ASN00009654,18910213,PRCP,0,,,a,
ASN00009654,18910214,PRCP,0,,,a,
ASN00009654,18910215,PRCP,0,,,a,
ASN00009654,18910216,PRCP,0,,,a,
ASN00009654,18910217,PRCP,0,,,a,
ASN00009654,18910218,PRCP,0,,,a,
ASN00009654,18910219,PRCP,0,,,a,
ASN00009654,18910220,PRCP,0,,,a,
ASN00009654,18910221,PRCP,0,,,a,
ASN00009654,18910222,PRCP,0,,,a,
ASN00009654,18910223,PRCP,0,,,a,
ASN00009654,18910224,PRCP,0,,,a,
ASN00009654,18910225,PRCP,0,,,a,
ASN00009654,18910226,PRCP,0,,,a,
ASN00009654,18910227,PRCP,0,,,a,
ASN00009654,18910228,PRCP,0,,,a,
ASN00009654,18981201,PRCP,0,,,a,
ASN00009654,18981202,PRCP,0,,,a,
ASN00009654,18981203,PRCP,0,,,a,
ASN00009654,18981204,PRCP,0,,,a,
ASN00009654,18981205,PRCP,0,,,a,
ASN00009654,18981206,PRCP,0,,,a,
ASN00009654,18981207,PRCP,0,,,a,
ASN00009654,18981208,PRCP,0,,,a,
ASN00009654,18981209,PRCP,0,,,a,
ASN00009654,18981210,PRCP,0,,,a,
ASN00009654,18981211,PRCP,0,,,a,
ASN00009654,18981212,PRCP,0,,,a,
ASN00009654,18981213,PRCP,0,,,a,
ASN00009654,18981214,PRCP,0,,,a,
ASN00009654,18981215,PRCP,0,,,a,
ASN00009654,18981216,PRCP,0,,,a,
ASN00009654,18981217,PRCP,0,,,a,
ASN00009654,18981218,PRCP,0,,,a,
ASN00009654,18981219,PRCP,0,,,a,
ASN00009654,18981220,PRCP,0,,,a,
ASN00009654,18981221,PRCP,0,,,a,
ASN00009654,18981222,PRCP,0,,,a,
ASN00009654,18981223,PRCP,0,,,a,
ASN00009654,18981224,PRCP,0,,,a,
ASN00009654,18981225,PRCP,0,,,a,
ASN00009654,18981226,PRCP,0,,,a,
ASN00009654,18981227,PRCP,0,,,a,
ASN00009654,18981228,PRCP,0,,,a,
ASN00009654,18981229,PRCP,0,,,a,
ASN00009654,18981230,PRCP,0,,,a,
ASN00009654,18981231,PRCP,0,,,a,
ASN00009654,19070101,PRCP,10,,,a,
ASN00009654,19070102,PRCP,10,,,a,
ASN00009654,19070103,PRCP,0,,,a,
ASN00009654,19070104,PRCP,23,,,a,
ASN00009654,19070105,PRCP,0,,,a,
ASN00009654,19070106,PRCP,25,,,a,
ASN00009654,19070107,PRCP,8,,,a,
ASN00009654,19070108,PRCP,3,,,a,
ASN00009654,19070109,PRCP,0,,,a,
ASN00009654,19070110,PRCP,0,,,a,
ASN00009654,19070111,PRCP,0,,,a,
ASN00009654,19070112,PRCP,0,,,a,
ASN00009654,19070113,PRCP,0,,,a,
ASN00009654,19070114,PRCP,8,,,a,
ASN00009654,19070115,PRCP,0,,,a,
ASN00009654,19070116,PRCP,0,,,a,
ASN00009654,19070117,PRCP,0,,,a,
ASN00009654,19070118,PRCP,36,,,a,
ASN00009654,19070119,PRCP,0,,,a,
ASN00009654,19070120,PRCP,0,,,a,
ASN00009654,19070121,PRCP,0,,,a,
ASN00009654,19070122,PRCP,0,,,a,
ASN00009654,19070123,PRCP,0,,,a,
ASN00009654,19070124,PRCP,0,,,a,
ASN00009654,19070125,PRCP,0,,,a,
ASN00009654,19070126,PRCP,0,,,a,
ASN00009654,19070127,PRCP,0,,,a,
ASN00009654,19070128,PRCP,0,,,a,
ASN00009654,19070129,PRCP,0,,,a,
ASN00009654,19070130,PRCP,0,,,a,
ASN00009654,19070131,PRCP,0,,,a,
ASN00009654,19070201,PRCP,0,,,a,
ASN00009654,19070202,PRCP,0,,,a,
ASN00009654,19070203,PRCP,10,,,a,
ASN00009654,19070204,PRCP,15,,,a,
ASN00009654,19070205,PRCP,0,,,a,
ASN00009654,19070206,PRCP,0,,,a,
ASN00009654,19070207,PRCP,0,,,a,
ASN00009654,19070208,PRCP,43,,,a,
ASN00009654,19070209,PRCP,0,,,a,
ASN00009654,19070210,PRCP,0,,,a,
ASN00009654,19070211,PRCP,0,,,a,
ASN00009654,19070212,PRCP,0,,,a,
ASN00009654,19070213,PRCP,0,,,a,
ASN00009654,19070214,PRCP,0,,,a,
ASN00009654,19070215,PRCP,0,,,a,
ASN00009654,19070216,PRCP,0,,,a,
ASN00009654,19070217,PRCP,0,,,a,
ASN00009654,19070218,PRCP,0,,,a,
ASN00009654,19070219,PRCP,0,,,a,
ASN00009654,19070220,PRCP,0,,,a,
ASN00009654,19070221,PRCP,0,,,a,
ASN00009654,19070222,PRCP,0,,,a,
ASN00009654,19070223,PRCP,0,,,a,
ASN00009654,19070224,PRCP,0,,,a,
ASN00009654,19070225,PRCP,0,,,a,
ASN00009654,19070226,PRCP,0,,,a,
ASN00009654,19070227,PRCP,0,,,a,
ASN00009654,19070228,PRCP,8,,,a,
ASN00009654,19070301,PRCP,15,,,a,
ASN00009654,19070302,PRCP,5,,,a,
ASN00009654,19070303,PRCP,0,,,a,
ASN00009654,19070304,PRCP,0,,,a,
ASN00009654,19070305,PRCP,0,,,a,
ASN00009654,19070306,PRCP,0,,,a,
ASN00009654,19070307,PRCP,0,,,a,
ASN00009654,19070308,PRCP,0,,,a,
ASN00009654,19070309,PRCP,0,,,a,
ASN00009654,19070310,PRCP,13,,,a,
ASN00009654,19070311,PRCP,5,,,a,
ASN00009654,19070312,PRCP,0,,,a,
ASN00009654,19070313,PRCP,0,,,a,
ASN00009654,19070314,PRCP,0,,,a,
ASN00009654,19070315,PRCP,0,,,a,
ASN00009654,19070316,PRCP,20,,,a,
ASN00009654,19070317,PRCP,0,,,a,
ASN00009654,19070318,PRCP,46,,,a,
ASN00009654,19070319,PRCP,231,,,a,
ASN00009654,19070320,PRCP,0,,,a,
ASN00009654,19070321,PRCP,0,,,a,
ASN00009654,19070322,PRCP,0,,,a,
ASN00009654,19070323,PRCP,0,,,a,
ASN00009654,19070324,PRCP,0,,,a,
ASN00009654,19070325,PRCP,0,,,a,
ASN00009654,19070326,PRCP,0,,,a,
ASN00009654,19070327,PRCP,89,,,a,
ASN00009654,19070328,PRCP,0,,,a,
ASN00009654,19070329,PRCP,15,,,a,
ASN00009654,19070330,PRCP,0,,,a,
ASN00009654,19070331,PRCP,0,,,a,
ASN00009654,19070401,PRCP,0,,,a,
ASN00009654,19070402,PRCP,0,,,a,
ASN00009654,19070403,PRCP,0,,,a,
ASN00009654,19070404,PRCP,0,,,a,
ASN00009654,19070405,PRCP,0,,,a,
ASN00009654,19070406,PRCP,23,,,a,
ASN00009654,19070407,PRCP,0,,,a,
ASN00009654,19070408,PRCP,0,,,a,
ASN00009654,19070409,PRCP,0,,,a,
ASN00009654,19070410,PRCP,0,,,a,
ASN00009654,19070411,PRCP,0,,,a,
ASN00009654,19070412,PRCP,0,,,a,
ASN00009654,19070413,PRCP,0,,,a,
ASN00009654,19070414,PRCP,0,,,a,
ASN00009654,19070415,PRCP,0,,,a,
ASN00009654,19070416,PRCP,0,,,a,
ASN00009654,19070417,PRCP,102,,,a,
ASN00009654,19070418,PRCP,0,,,a,
ASN00009654,19070419,PRCP,0,,,a,
ASN00009654,19070420,PRCP,79,,,a,
ASN00009654,19070421,PRCP,0,,,a,
ASN00009654,19070422,PRCP,0,,,a,
ASN00009654,19070423,PRCP,0,,,a,
ASN00009654,19070424,PRCP,0,,,a,
ASN00009654,19070425,PRCP,0,,,a,
ASN00009654,19070426,PRCP,0,,,a,
ASN00009654,19070427,PRCP,48,,,a,
ASN00009654,19070428,PRCP,0,,,a,
ASN00009654,19070429,PRCP,0,,,a,
ASN00009654,19070430,PRCP,0,,,a,
ASN00009654,19070501,PRCP,0,,,a,
ASN00009654,19070502,PRCP,0,,,a,
ASN00009654,19070503,PRCP,0,,,a,
ASN00009654,19070504,PRCP,0,,,a,
ASN00009654,19070505,PRCP,0,,,a,
ASN00009654,19070506,PRCP,0,,,a,
ASN00009654,19070507,PRCP,0,,,a,
ASN00009654,19070508,PRCP,0,,,a,
ASN00009654,19070509,PRCP,0,,,a,
ASN00009654,19070510,PRCP,0,,,a,
ASN00009654,19070511,PRCP,0,,,a,
ASN00009654,19070512,PRCP,0,,,a,
ASN00009654,19070513,PRCP,76,,,a,
ASN00009654,19070514,PRCP,56,,,a,
ASN00009654,19070515,PRCP,0,,,a,
ASN00009654,19070516,PRCP,0,,,a,
ASN00009654,19070517,PRCP,211,,,a,
ASN00009654,19070518,PRCP,10,,,a,
ASN00009654,19070519,PRCP,0,,,a,
ASN00009654,19070520,PRCP,470,,,a,
ASN00009654,19070521,PRCP,226,,,a,
ASN00009654,19070522,PRCP,18,,,a,
ASN00009654,19070523,PRCP,0,,,a,
ASN00009654,19070524,PRCP,0,,,a,
ASN00009654,19070525,PRCP,0,,,a,
ASN00009654,19070526,PRCP,0,,,a,
ASN00009654,19070527,PRCP,0,,,a,
ASN00009654,19070528,PRCP,0,,,a,
ASN00009654,19070529,PRCP,0,,,a,
ASN00009654,19070530,PRCP,0,,,a,
ASN00009654,19070531,PRCP,330,,,a,
ASN00009654,19070601,PRCP,257,,,a,
