ASN00083085,19900801,TMAX,5,,,a,
ASN00083085,19900802,TMAX,30,,,a,
ASN00083085,19900803,TMAX,66,,,a,
ASN00083085,19900804,TMAX,0,,,a,
ASN00083085,19900805,TMAX,-10,,,a,
ASN00083085,19900806,TMAX,-6,,,a,
ASN00083085,19900808,TMAX,-8,,,a,
ASN00083085,19900809,TMAX,-22,,,a,
ASN00083085,19900810,TMAX,-2,,,a,
ASN00083085,19900811,TMAX,-15,,,a,
ASN00083085,19900812,TMAX,-15,,,a,
ASN00083085,19900813,TMAX,-16,,,a,
ASN00083085,19900814,TMAX,-4,,,a,
ASN00083085,19900815,TMAX,1,,,a,
ASN00083085,19900816,TMAX,-5,,,a,
ASN00083085,19900817,TMAX,-2,,,a,
ASN00083085,19900818,TMAX,5,,,a,
ASN00083085,19900819,TMAX,10,,,a,
ASN00083085,19900820,TMAX,0,,,a,
ASN00083085,19900821,TMAX,1,,,a,
ASN00083085,19900822,TMAX,-36,,,a,
ASN00083085,19900823,TMAX,-16,,,a,
ASN00083085,19900824,TMAX,-10,,,a,
ASN00083085,19900825,TMAX,-20,,,a,
ASN00083085,19900826,TMAX,-18,,,a,
ASN00083085,19900827,TMAX,30,,,a,
ASN00083085,19900828,TMAX,20,,,a,
ASN00083085,19900829,TMAX,14,,,a,
ASN00083085,19900830,TMAX,15,,,a,
ASN00083085,19900831,TMAX,53,,,a,
ASN00083085,19900801,TMIN,-30,,,a,
ASN00083085,19900802,TMIN,-20,,,a,
ASN00083085,19900803,TMIN,-18,,,a,
ASN00083085,19900804,TMIN,-22,,,a,
ASN00083085,19900805,TMIN,-25,,,a,
ASN00083085,19900806,TMIN,-48,,,a,
ASN00083085,19900807,TMIN,-35,,,a,
ASN00083085,19900809,TMIN,-40,,,a,
ASN00083085,19900810,TMIN,-51,,,a,
ASN00083085,19900811,TMIN,-52,,,a,
ASN00083085,19900812,TMIN,-50,,,a,
ASN00083085,19900813,TMIN,-45,,,a,
ASN00083085,19900814,TMIN,-40,,,a,
ASN00083085,19900815,TMIN,-25,,,a,
ASN00083085,19900816,TMIN,-35,,,a,
ASN00083085,19900817,TMIN,-44,,,a,
ASN00083085,19900818,TMIN,-77,,,a,
ASN00083085,19900819,TMIN,-58,,,a,
ASN00083085,19900820,TMIN,-20,,,a,
ASN00083085,19900821,TMIN,-17,,,a,
ASN00083085,19900822,TMIN,-61,,,a,
ASN00083085,19900823,TMIN,-63,,,a,
ASN00083085,19900824,TMIN,-55,,,a,
ASN00083085,19900825,TMIN,-63,,,a,
ASN00083085,19900826,TMIN,-80,,,a,
ASN00083085,19900827,TMIN,-70,,,a,
ASN00083085,19900828,TMIN,-34,,,a,
ASN00083085,19900829,TMIN,-19,,,a,
ASN00083085,19900830,TMIN,-16,,,a,
ASN00083085,19900831,TMIN,-30,,,a,
ASN00083085,19900801,PRCP,60,,,a,
ASN00083085,19900802,PRCP,50,,,a,
ASN00083085,19900803,PRCP,40,,,a,
ASN00083085,19900804,PRCP,20,,,a,
ASN00083085,19900805,PRCP,590,,,a,
ASN00083085,19900806,PRCP,710,,,a,
ASN00083085,19900807,PRCP,80,,,a,
ASN00083085,19900808,PRCP,170,,,a,
ASN00083085,19900809,PRCP,390,,,a,
ASN00083085,19900810,PRCP,300,,,a,
ASN00083085,19900811,PRCP,80,,,a,
ASN00083085,19900812,PRCP,220,,,a,
ASN00083085,19900813,PRCP,430,,,a,
ASN00083085,19900814,PRCP,240,,,a,
ASN00083085,19900815,PRCP,270,,,a,
ASN00083085,19900816,PRCP,130,,,a,
ASN00083085,19900817,PRCP,80,,,a,
ASN00083085,19900818,PRCP,0,,,a,
ASN00083085,19900819,PRCP,0,,,a,
ASN00083085,19900820,PRCP,360,,,a,
ASN00083085,19900821,PRCP,120,,,a,
ASN00083085,19900822,PRCP,130,,,a,
ASN00083085,19900823,PRCP,180,,,a,
ASN00083085,19900824,PRCP,0,,,a,
ASN00083085,19900825,PRCP,440,,,a,
ASN00083085,19900826,PRCP,130,,,a,
ASN00083085,19900827,PRCP,0,,,a,
ASN00083085,19900828,PRCP,0,,,a,
ASN00083085,19900829,PRCP,50,,,a,
ASN00083085,19900830,PRCP,330,,,a,
ASN00083085,19900831,PRCP,70,,,a,
ASN00083085,19900901,TMAX,28,,,a,
ASN00083085,19900902,TMAX,-10,,,a,
ASN00083085,19900903,TMAX,-22,,,a,
ASN00083085,19900904,TMAX,10,,,a,
ASN00083085,19900905,TMAX,52,,,a,
ASN00083085,19900906,TMAX,0,,,a,
ASN00083085,19900907,TMAX,24,,,a,
ASN00083085,19900908,TMAX,38,,,a,
ASN00083085,19900909,TMAX,62,,,a,
ASN00083085,19900910,TMAX,87,,,a,
ASN00083085,19900911,TMAX,80,,,a,
ASN00083085,19900912,TMAX,40,,,a,
ASN00083085,19900913,TMAX,0,,,a,
ASN00083085,19900914,TMAX,-7,,,a,
ASN00083085,19900915,TMAX,32,,,a,
ASN00083085,19900916,TMAX,57,,,a,
ASN00083085,19900917,TMAX,45,,,a,
ASN00083085,19900918,TMAX,40,,,a,
ASN00083085,19900919,TMAX,47,,,a,
ASN00083085,19900920,TMAX,60,,,a,
ASN00083085,19900921,TMAX,20,,,a,
ASN00083085,19900922,TMAX,65,,,a,
ASN00083085,19900923,TMAX,90,,,a,
ASN00083085,19900924,TMAX,100,,,a,
ASN00083085,19900925,TMAX,90,,,a,
ASN00083085,19900926,TMAX,40,,,a,
ASN00083085,19900927,TMAX,53,,,a,
ASN00083085,19900928,TMAX,75,,,a,
ASN00083085,19900929,TMAX,55,,,a,
ASN00083085,19900930,TMAX,51,,,a,
ASN00083085,19900901,TMIN,-28,,,a,
ASN00083085,19900902,TMIN,-51,,,a,
ASN00083085,19900903,TMIN,-42,,,a,
ASN00083085,19900904,TMIN,-54,,,a,
ASN00083085,19900905,TMIN,-35,,,a,
ASN00083085,19900906,TMIN,-17,,,a,
ASN00083085,19900907,TMIN,-42,,,a,
ASN00083085,19900908,TMIN,-50,,,a,
ASN00083085,19900909,TMIN,-15,,,a,
ASN00083085,19900910,TMIN,-3,,,a,
ASN00083085,19900911,TMIN,34,,,a,
ASN00083085,19900912,TMIN,13,,,a,
ASN00083085,19900913,TMIN,-42,,,a,
ASN00083085,19900914,TMIN,-50,,,a,
ASN00083085,19900915,TMIN,-55,,,a,
ASN00083085,19900916,TMIN,-40,,,a,
ASN00083085,19900917,TMIN,-20,,,a,
