ASM00094997,19861202,TAVG,62,H,,S,
ASM00094997,19861203,TAVG,28,H,,S,
ASM00094997,19861204,TAVG,34,H,,S,
ASM00094997,19861205,TAVG,37,H,,S,
ASM00094997,19861206,TAVG,28,H,,S,
ASM00094997,19861208,TAVG,43,H,,S,
ASM00094997,19861209,TAVG,26,H,,S,
ASM00094997,19861212,TAVG,46,H,,S,
ASM00094997,19861213,TAVG,65,H,,S,
ASM00094997,19861214,TAVG,41,H,,S,
ASM00094997,19861215,TAVG,37,H,,S,
ASM00094997,19861220,TAVG,39,H,,S,
ASM00094997,19861221,TAVG,27,H,,S,
ASM00094997,19861222,TAVG,47,H,,S,
ASM00094997,19861223,TAVG,28,H,,S,
ASM00094997,19861224,TAVG,32,H,,S,
ASM00094997,19861225,TAVG,32,H,,S,
ASM00094997,19861226,TAVG,27,H,,S,
ASM00094997,19861229,TAVG,40,H,,S,
ASM00094997,19861230,TAVG,37,H,,S,
ASM00094997,19870102,TAVG,29,H,,S,
ASM00094997,19870103,TAVG,32,H,,S,
ASM00094997,19870105,TAVG,35,H,,S,
ASM00094997,19870106,TAVG,23,H,,S,
ASM00094997,19870107,TAVG,31,H,,S,
ASM00094997,19870110,TAVG,37,H,,S,
ASM00094997,19870112,TAVG,34,H,,S,
ASM00094997,19870113,TAVG,40,H,,S,
ASM00094997,19870114,TAVG,43,H,,S,
ASM00094997,19870115,TAVG,41,H,,S,
ASM00094997,19870117,TAVG,27,H,,S,
ASM00094997,19970501,TAVG,37,H,,S,
ASM00094997,19970502,TAVG,37,H,,S,
ASM00094997,19970503,TAVG,27,H,,S,
ASM00094997,19970504,TAVG,40,H,,S,
ASM00094997,19970505,TAVG,27,H,,S,
ASM00094997,19970506,TAVG,29,H,,S,
ASM00094997,19970507,TAVG,14,H,,S,
ASM00094997,19970508,TAVG,7,H,,S,
ASM00094997,19970509,TAVG,35,H,,S,
ASM00094997,19970510,TAVG,69,H,,S,
ASM00094997,19970511,TAVG,21,H,,S,
ASM00094997,19970512,TAVG,23,H,,S,
ASM00094997,19970513,TAVG,21,H,,S,
ASM00094997,19970515,TAVG,47,H,,S,
ASM00094997,19970518,TAVG,27,H,,S,
ASM00094997,19970519,TAVG,15,H,,S,
ASM00094997,19970522,TAVG,34,H,,S,
ASM00094997,19970524,TAVG,68,H,,S,
ASM00094997,19970525,TAVG,42,H,,S,
ASM00094997,19970526,TAVG,47,H,,S,
ASM00094997,19970527,TAVG,18,H,,S,
ASM00094997,19970528,TAVG,58,H,,S,
ASM00094997,19970529,TAVG,34,H,,S,
ASM00094997,19970530,TAVG,17,H,,S,
ASM00094997,19970605,TAVG,2,H,,S,
ASM00094997,19970606,TAVG,11,H,,S,
ASM00094997,19970607,TAVG,18,H,,S,
ASM00094997,19970608,TAVG,34,H,,S,
ASM00094997,19970610,TAVG,65,H,,S,
ASM00094997,19970614,TAVG,8,H,,S,
ASM00094997,19970615,TAVG,7,H,,S,
ASM00094997,19970616,TAVG,4,H,,S,
ASM00094997,19970617,TAVG,-26,H,,S,
ASM00094997,19970618,TAVG,-22,H,,S,
ASM00094997,19970624,TAVG,-12,H,,S,
ASM00094997,19970626,TAVG,11,H,,S,
ASM00094997,19970627,TAVG,9,H,,S,
ASM00094997,19970630,TAVG,39,H,,S,
ASM00094997,19970703,TAVG,9,H,,S,
ASM00094997,19970705,TAVG,24,H,,S,
ASM00094997,19970706,TAVG,31,H,,S,
ASM00094997,19970707,TAVG,17,H,,S,
ASM00094997,19970708,TAVG,15,H,,S,
ASM00094997,19970709,TAVG,24,H,,S,
ASM00094997,19970710,TAVG,6,H,,S,
ASM00094997,19970711,TAVG,17,H,,S,
ASM00094997,19970712,TAVG,24,H,,S,
ASM00094997,19970713,TAVG,22,H,,S,
ASM00094997,19970714,TAVG,14,H,,S,
ASM00094997,19970715,TAVG,-16,H,,S,
ASM00094997,19970716,TAVG,-33,H,,S,
ASM00094997,19970717,TAVG,-26,H,,S,
