ASN00009871,19840111,TMAX,248,,,a,
ASN00009871,19840121,TMAX,265,,,a,
ASN00009871,19840122,TMAX,220,,,a,
ASN00009871,19840123,TMAX,200,,,a,
ASN00009871,19840124,TMAX,215,,,a,
ASN00009871,19840125,TMAX,212,,,a,
ASN00009871,19840126,TMAX,225,,,a,
ASN00009871,19840127,TMAX,232,,,a,
ASN00009871,19840128,TMAX,220,,,a,
ASN00009871,19840129,TMAX,230,,,a,
ASN00009871,19840130,TMAX,265,,,a,
ASN00009871,19840131,TMAX,290,,,a,
ASN00009871,19840111,TMIN,157,,,a,
ASN00009871,19840112,TMIN,162,,,a,
ASN00009871,19840122,TMIN,175,,,a,
ASN00009871,19840123,TMIN,162,,,a,
ASN00009871,19840124,TMIN,160,,,a,
ASN00009871,19840125,TMIN,155,,,a,
ASN00009871,19840126,TMIN,85,,,a,
ASN00009871,19840127,TMIN,105,,,a,
ASN00009871,19840128,TMIN,175,,,a,
ASN00009871,19840129,TMIN,100,,,a,
ASN00009871,19840130,TMIN,108,,,a,
ASN00009871,19840131,TMIN,132,,,a,
ASN00009871,19840101,PRCP,0,,,a,
ASN00009871,19840102,PRCP,0,,,a,
ASN00009871,19840103,PRCP,0,,,a,
ASN00009871,19840104,PRCP,0,,,a,
ASN00009871,19840105,PRCP,0,,,a,
ASN00009871,19840106,PRCP,0,,,a,
ASN00009871,19840107,PRCP,0,,,a,
ASN00009871,19840108,PRCP,0,,,a,
ASN00009871,19840109,PRCP,0,,,a,
ASN00009871,19840110,PRCP,0,,,a,
ASN00009871,19840111,PRCP,0,,,a,
ASN00009871,19840112,PRCP,0,,,a,
ASN00009871,19840113,PRCP,0,,,a,
ASN00009871,19840114,PRCP,0,,,a,
ASN00009871,19840115,PRCP,0,,,a,
ASN00009871,19840116,PRCP,0,,,a,
ASN00009871,19840117,PRCP,0,,,a,
ASN00009871,19840118,PRCP,0,,,a,
ASN00009871,19840119,PRCP,0,,,a,
ASN00009871,19840120,PRCP,0,,,a,
ASN00009871,19840121,PRCP,0,,,a,
ASN00009871,19840122,PRCP,24,,,a,
ASN00009871,19840123,PRCP,0,,,a,
ASN00009871,19840124,PRCP,0,,,a,
ASN00009871,19840125,PRCP,20,,,a,
ASN00009871,19840126,PRCP,0,,,a,
ASN00009871,19840127,PRCP,0,,,a,
ASN00009871,19840128,PRCP,0,,,a,
ASN00009871,19840129,PRCP,0,,,a,
ASN00009871,19840130,PRCP,0,,,a,
ASN00009871,19840131,PRCP,0,,,a,
ASN00009871,19840201,TMAX,250,,,a,
ASN00009871,19840202,TMAX,230,,,a,
ASN00009871,19840203,TMAX,238,,,a,
ASN00009871,19840204,TMAX,235,,,a,
ASN00009871,19840205,TMAX,220,,,a,
ASN00009871,19840206,TMAX,215,,,a,
ASN00009871,19840207,TMAX,230,,,a,
ASN00009871,19840208,TMAX,235,,,a,
ASN00009871,19840209,TMAX,320,,,a,
ASN00009871,19840210,TMAX,270,,,a,
ASN00009871,19840211,TMAX,242,,,a,
ASN00009871,19840212,TMAX,205,,,a,
ASN00009871,19840213,TMAX,225,,,a,
ASN00009871,19840214,TMAX,230,,,a,
ASN00009871,19840215,TMAX,238,,,a,
ASN00009871,19840216,TMAX,245,,,a,
ASN00009871,19840217,TMAX,250,,,a,
ASN00009871,19840218,TMAX,200,,,a,
ASN00009871,19840219,TMAX,210,,,a,
ASN00009871,19840220,TMAX,220,,,a,
ASN00009871,19840221,TMAX,255,,,a,
ASN00009871,19840222,TMAX,195,,,a,
ASN00009871,19840223,TMAX,250,,,a,
ASN00009871,19840224,TMAX,225,,,a,
ASN00009871,19840225,TMAX,240,,,a,
ASN00009871,19840226,TMAX,190,,,a,
ASN00009871,19840227,TMAX,190,,,a,
ASN00009871,19840228,TMAX,238,,,a,
ASN00009871,19840229,TMAX,282,,,a,
ASN00009871,19840201,TMIN,185,,,a,
ASN00009871,19840202,TMIN,172,,,a,
ASN00009871,19840203,TMIN,164,,,a,
ASN00009871,19840204,TMIN,100,,,a,
ASN00009871,19840205,TMIN,172,,,a,
ASN00009871,19840206,TMIN,142,,,a,
ASN00009871,19840207,TMIN,115,,,a,
ASN00009871,19840208,TMIN,152,,,a,
ASN00009871,19840209,TMIN,125,,,a,
ASN00009871,19840210,TMIN,155,,,a,
ASN00009871,19840211,TMIN,200,,,a,
ASN00009871,19840212,TMIN,172,,,a,
ASN00009871,19840213,TMIN,150,,,a,
ASN00009871,19840214,TMIN,140,,,a,
ASN00009871,19840215,TMIN,180,,,a,
ASN00009871,19840216,TMIN,150,,,a,
ASN00009871,19840217,TMIN,120,,,a,
ASN00009871,19840218,TMIN,150,,,a,
ASN00009871,19840219,TMIN,160,,,a,
ASN00009871,19840220,TMIN,130,,,a,
ASN00009871,19840221,TMIN,105,,,a,
ASN00009871,19840222,TMIN,165,,,a,
ASN00009871,19840223,TMIN,130,,,a,
ASN00009871,19840224,TMIN,122,,,a,
ASN00009871,19840225,TMIN,155,,,a,
ASN00009871,19840226,TMIN,170,,,a,
ASN00009871,19840227,TMIN,155,,,a,
ASN00009871,19840228,TMIN,130,,,a,
ASN00009871,19840229,TMIN,155,,,a,
ASN00009871,19840201,PRCP,0,,,a,
ASN00009871,19840202,PRCP,0,,,a,
ASN00009871,19840203,PRCP,0,,,a,
ASN00009871,19840204,PRCP,0,,,a,
ASN00009871,19840205,PRCP,0,,,a,
ASN00009871,19840206,PRCP,12,,,a,
ASN00009871,19840207,PRCP,0,,,a,
ASN00009871,19840208,PRCP,0,,,a,
ASN00009871,19840209,PRCP,0,,,a,
ASN00009871,19840210,PRCP,0,,,a,
ASN00009871,19840211,PRCP,0,,,a,
ASN00009871,19840212,PRCP,0,,,a,
ASN00009871,19840213,PRCP,0,,,a,
ASN00009871,19840214,PRCP,0,,,a,
ASN00009871,19840215,PRCP,8,,,a,
ASN00009871,19840216,PRCP,1,,,a,
ASN00009871,19840217,PRCP,0,,,a,
ASN00009871,19840218,PRCP,224,,,a,
ASN00009871,19840219,PRCP,0,,,a,
ASN00009871,19840220,PRCP,0,,,a,
ASN00009871,19840221,PRCP,0,,,a,
ASN00009871,19840222,PRCP,0,,,a,
ASN00009871,19840223,PRCP,0,,,a,
ASN00009871,19840224,PRCP,0,,,a,
ASN00009871,19840225,PRCP,0,,,a,
ASN00009871,19840226,PRCP,44,,,a,
ASN00009871,19840227,PRCP,6,,,a,
ASN00009871,19840228,PRCP,0,,,a,
ASN00009871,19840229,PRCP,0,,,a,
ASN00009871,19840301,TMAX,335,,,a,
ASN00009871,19840302,TMAX,332,,,a,
ASN00009871,19840303,TMAX,230,,,a,
ASN00009871,19840304,TMAX,225,,,a,
ASN00009871,19840305,TMAX,228,,,a,
ASN00009871,19840306,TMAX,210,,,a,
ASN00009871,19840307,TMAX,260,,,a,
ASN00009871,19840308,TMAX,280,,,a,
ASN00009871,19840309,TMAX,220,,,a,
ASN00009871,19840310,TMAX,218,,,a,
ASN00009871,19840311,TMAX,195,,,a,
ASN00009871,19840312,TMAX,190,,,a,
ASN00009871,19840315,TMAX,230,,,a,
ASN00009871,19840316,TMAX,190,,,a,
ASN00009871,19840317,TMAX,191,,,a,
ASN00009871,19840318,TMAX,200,,,a,
ASN00009871,19840319,TMAX,205,,,a,
