date,ID,lat,long,value
2010-01,ASN00061383,-33.2528,151.3164,1070
2010-01,ASN00061336,-33.1556,150.6847,300
2010-01,ASN00061339,-32.5584,151.8043,644
2010-01,ASN00061346,-31.8626,151.4398,1824
2010-01,ASN00061349,-32.5667,151.6083,35
2010-01,ASN00061350,-32.1714,151.5942,1258
2010-01,ASN00061360,-32.05,150.8528,950
2010-01,ASN00061363,-32.0335,150.8264,1204
2010-01,ASN00061366,-33.2815,151.5766,492
2010-01,ASN00061372,-31.8017,150.925,1016
2010-01,ASN00061373,-31.9583,150.8567,962
2010-01,ASN00061374,-32.2199,150.9193,1017
2010-01,ASN00061375,-33.2894,151.2107,1084
2010-01,ASN00061376,-33.0759,151.5382,588
2010-01,ASN00061377,-33.0933,151.6317,520
2010-01,ASN00061381,-33.4036,151.3928,950
2010-01,ASN00061382,-33.1681,151.2181,840
2010-01,ASN00061387,-33.245,151.5119,920
2010-01,ASN00061385,-33.0789,151.3403,920
2010-01,ASN00061334,-33.0488,150.2325,780
2010-01,ASN00061306,-31.8988,150.658,674
2010-01,ASN00061327,-32.8248,151.2613,640
2010-01,ASN00061162,-32.8446,150.8398,898
2010-01,ASN00061170,-32.2809,151.7948,1112
2010-01,ASN00061191,-32.6126,150.9761,706
2010-01,ASN00061192,-32.2092,150.7365,1004
2010-01,ASN00061196,-31.7069,151.2131,1412
2010-01,ASN00061201,-33.0259,151.1882,962
2010-01,ASN00061205,-33.0297,151.1401,864
2010-01,ASN00061209,-32.9597,150.675,1080
2010-01,ASN00061211,-33.3588,150.7058,1029
2010-01,ASN00061216,-33.4176,151.159,724
2010-01,ASN00061220,-33.2381,151.3003,832
2010-01,ASN00061226,-32.936,151.1393,900
2010-01,ASN00061392,-31.7416,150.7937,904
2010-01,ASN00061260,-32.7886,151.3377,1188
2010-01,ASN00061287,-32.1852,150.1737,1118
2010-01,ASN00061288,-32.3322,151.4595,192
2010-01,ASN00061294,-33.4666,151.4126,674
2010-01,ASN00061295,-32.8108,151.3396,1194
2010-01,ASN00061309,-32.6881,150.9728,886
2010-01,ASN00061329,-32.8323,151.3085,761
2010-01,ASN00061250,-32.6296,151.5919,660
2010-01,ASN00062100,-32.7244,150.229,1762
2010-01,ASN00061405,-32.6753,151.6219,630
2010-01,ASN00063093,-34.3093,149.9677,805
2010-01,ASN00063113,-33.5497,148.91,520
2010-01,ASN00063114,-33.3439,149.1617,770
2010-01,ASN00063117,-33.6739,149.0471,476
2010-01,ASN00063118,-33.5156,150.4892,1484
2010-01,ASN00063119,-34.2347,149.265,304
2010-01,ASN00063132,-33.3808,150.0818,766
2010-01,ASN00063142,-33.577,149.8591,712
2010-01,ASN00063146,-33.5544,150.0526,430
2010-01,ASN00063214,-33.3561,149.4058,338
2010-01,ASN00063229,-33.6773,148.6115,164
2010-01,ASN00063234,-33.6708,148.8565,500
2010-01,ASN00063245,-33.6492,149.0759,772
2010-01,ASN00063246,-33.5105,150.3711,1052
2010-01,ASN00063254,-33.3211,149.0828,722
2010-01,ASN00063271,-34.0417,149.3611,174
2010-01,ASN00061152,-32.9995,151.2908,740
2010-01,ASN00063283,-33.7,150.0278,430
2010-01,ASN00063287,-33.4111,149.5861,410
2010-01,ASN00063081,-33.6956,150.5408,1350
2010-01,ASN00063076,-33.0807,149.6901,286
2010-01,ASN00063073,-33.6896,149.5633,344
2010-01,ASN00063063,-33.6774,149.8374,557
2010-01,ASN00061406,-33.0831,151.6511,700
2010-01,ASN00062003,-32.6657,149.1016,436
2010-01,ASN00062009,-31.9963,149.9856,1068
2010-01,ASN00062013,-32.3634,149.5329,948
2010-01,ASN00062021,-32.5956,149.5956,464
2010-01,ASN00062032,-32.3592,149.9484,860
2010-01,ASN00062075,-32.4753,149.5151,194
2010-01,ASN00062093,-32.7236,149.7702,378
