date,ID,lat,long,value
2019-01,ASN00061143,-32.654,151.021,564
2019-01,ASN00061201,-33.0259,151.1882,920
2019-01,ASN00061151,-32.2426,151.683,416
2019-01,ASN00061152,-32.9995,151.2908,560
2019-01,ASN00061162,-32.8446,150.8398,956
2019-01,ASN00061170,-32.2809,151.7948,504
2019-01,ASN00061191,-32.6126,150.9761,596
2019-01,ASN00061287,-32.1852,150.1737,574
2019-01,ASN00061192,-32.2092,150.7365,30
2019-01,ASN00061196,-31.7069,151.2131,784
2019-01,ASN00061205,-33.0297,151.1401,790
2019-01,ASN00061220,-33.2381,151.3003,910
2019-01,ASN00061211,-33.3588,150.7058,1447
2019-01,ASN00061216,-33.4176,151.159,810
2019-01,ASN00061217,-33.2904,150.9708,1052
2019-01,ASN00061226,-32.936,151.1393,756
2019-01,ASN00061250,-32.6296,151.5919,362
2019-01,ASN00061260,-32.7886,151.3377,468
2019-01,ASN00061268,-32.73,151.555,90
2019-01,ASN00061270,-32.2714,151.1444,532
2019-01,ASN00061282,-33.0833,151.5,634
2019-01,ASN00061135,-32.1018,151.2333,324
2019-01,ASN00061209,-32.9597,150.675,1218
2019-01,ASN00061130,-32.5113,150.7968,830
2019-01,ASN00060144,-32.3796,152.5062,112
2019-01,ASN00061110,-32.8736,150.7936,620
2019-01,ASN00060139,-31.4336,152.8655,84
2019-01,ASN00060141,-31.8896,152.512,276
2019-01,ASN00061288,-32.3322,151.4595,396
2019-01,ASN00060146,-31.9572,152.585,210
2019-01,ASN00060147,-31.7361,152.3989,650
2019-01,ASN00060148,-32.1625,152.2614,220
2019-01,ASN00061007,-32.0332,150.5836,204
2019-01,ASN00061010,-32.5879,151.7813,234
2019-01,ASN00061012,-33.0853,151.4633,600
2019-01,ASN00061014,-32.6385,151.4173,278
2019-01,ASN00061017,-32.4022,151.7582,460
2019-01,ASN00061031,-32.7756,151.735,162
2019-01,ASN00061041,-33.0955,151.5506,597
2019-01,ASN00061054,-32.7103,152.1612,156
2019-01,ASN00061055,-32.9185,151.7985,160
2019-01,ASN00061071,-32.4027,151.9664,228
2019-01,ASN00061078,-32.7932,151.8359,146
2019-01,ASN00061092,-32.5932,151.3335,420
2019-01,ASN00061093,-33.3653,151.3264,978
2019-01,ASN00061095,-32.1939,151.0932,360
2019-01,ASN00061096,-32.5997,151.618,316
2019-01,ASN00061097,-31.9201,151.2355,436
2019-01,ASN00061106,-32.3564,151.8059,87
2019-01,ASN00061119,-33.385,150.9856,433
2019-01,ASN00061290,-32.1621,151.4905,582
2019-01,ASN00061385,-33.0789,151.3403,860
2019-01,ASN00061295,-32.8108,151.3396,604
