date,ID,lat,long,value
2016-01,ASN00061294,-33.4666,151.4126,2878
2016-01,ASN00061290,-32.1621,151.4905,2638
2016-01,ASN00061288,-32.3322,151.4595,2664
2016-01,ASN00061260,-32.7886,151.3377,3028
2016-01,ASN00061282,-33.0833,151.5,3516
2016-01,ASN00061268,-32.73,151.555,3805
2016-01,ASN00061250,-32.6296,151.5919,4494
2016-01,ASN00061287,-32.1852,150.1737,1232
2016-01,ASN00061295,-32.8108,151.3396,2458
2016-01,ASN00061339,-32.5584,151.8043,2
2016-01,ASN00061327,-32.8248,151.2613,3745
2016-01,ASN00061329,-32.8323,151.3085,2894
2016-01,ASN00061334,-33.0488,150.2325,1242
2016-01,ASN00061336,-33.1556,150.6847,480
2016-01,ASN00061346,-31.8626,151.4398,2154
2016-01,ASN00061349,-32.5667,151.6083,3955
2016-01,ASN00061350,-32.1714,151.5942,4544
2016-01,ASN00061360,-32.05,150.8528,695
2016-01,ASN00061226,-32.936,151.1393,2256
2016-01,ASN00061363,-32.0335,150.8264,1284
2016-01,ASN00061309,-32.6881,150.9728,3086
2016-01,ASN00061220,-33.2381,151.3003,3148
2016-01,ASN00061151,-32.2426,151.683,3160
2016-01,ASN00061216,-33.4176,151.159,3440
2016-01,ASN00061054,-32.7103,152.1612,2562
2016-01,ASN00061055,-32.9185,151.7985,4040
2016-01,ASN00061071,-32.4027,151.9664,3034
2016-01,ASN00061078,-32.7932,151.8359,4196
2016-01,ASN00061092,-32.5932,151.3335,2820
2016-01,ASN00061095,-32.1939,151.0932,1270
2016-01,ASN00061096,-32.5997,151.618,4308
2016-01,ASN00061097,-31.9201,151.2355,1264
2016-01,ASN00061106,-32.3564,151.8059,4026
2016-01,ASN00061110,-32.8736,150.7936,230
2016-01,ASN00061217,-33.2904,150.9708,3300
2016-01,ASN00061119,-33.385,150.9856,3540
2016-01,ASN00061143,-32.654,151.021,2544
2016-01,ASN00061152,-32.9995,151.2908,2990
2016-01,ASN00061170,-32.2809,151.7948,4878
2016-01,ASN00061191,-32.6126,150.9761,2401
2016-01,ASN00061192,-32.2092,150.7365,1510
2016-01,ASN00061196,-31.7069,151.2131,1376
2016-01,ASN00061201,-33.0259,151.1882,2408
2016-01,ASN00061205,-33.0297,151.1401,2394
2016-01,ASN00061209,-32.9597,150.675,1078
2016-01,ASN00061211,-33.3588,150.7058,3665
2016-01,ASN00061135,-32.1018,151.2333,1305
2016-01,ASN00061366,-33.2815,151.5766,2322
2016-01,ASN00063119,-34.2347,149.265,782
2016-01,ASN00061373,-31.9583,150.8567,1052
2016-01,ASN00063005,-33.4289,149.5559,956
2016-01,ASN00063013,-33.5366,150.4413,3338
2016-01,ASN00063022,-33.8018,148.704,550
2016-01,ASN00063028,-33.6929,150.5291,3180
2016-01,ASN00063029,-33.744,149.1046,846
2016-01,ASN00063035,-33.0362,149.4146,1298
2016-01,ASN00063036,-33.8199,150.0227,1186
2016-01,ASN00063039,-33.7122,150.3087,2618
2016-01,ASN00063043,-33.5343,150.6338,3050
2016-01,ASN00063049,-33.6094,150.0856,1844
2016-01,ASN00062101,-32.5628,149.6149,1456
2016-01,ASN00063061,-33.8222,149.3244,870
2016-01,ASN00063073,-33.6896,149.5633,1057
2016-01,ASN00063076,-33.0807,149.6901,1344
2016-01,ASN00063081,-33.6956,150.5408,3090
2016-01,ASN00063093,-34.3093,149.9677,1368
2016-01,ASN00063113,-33.5497,148.91,1064
2016-01,ASN00063114,-33.3439,149.1617,1310
2016-01,ASN00063117,-33.6739,149.0471,804
2016-01,ASN00063118,-33.5156,150.4892,3212
2016-01,ASN00063132,-33.3808,150.0818,1420
2016-01,ASN00063142,-33.577,149.8591,924
2016-01,ASN00063063,-33.6774,149.8374,942
2016-01,ASN00061372,-31.8017,150.925,1160
2016-01,ASN00062100,-32.7244,150.229,1990
2016-01,ASN00062093,-32.7236,149.7702,1324
2016-01,ASN00061374,-32.2199,150.9193,648
2016-01,ASN00061375,-33.2894,151.2107,2622
2016-01,ASN00061376,-33.0759,151.5382,3220
2016-01,ASN00061377,-33.0933,151.6317,3982
2016-01,ASN00061381,-33.4036,151.3928,3480
2016-01,ASN00061382,-33.1681,151.2181,3190
2016-01,ASN00061383,-33.2528,151.3164,2960
2016-01,ASN00061385,-33.0789,151.3403,3810
2016-01,ASN00061387,-33.245,151.5119,2666
2016-01,ASN00061392,-31.7416,150.7937,1368
2016-01,ASN00062099,-32.8366,148.9963,1169
2016-01,ASN00061394,-33.2177,151.1251,3256
2016-01,ASN00061406,-33.0831,151.6511,2830
2016-01,ASN00062003,-32.6657,149.1016,1640
2016-01,ASN00062009,-31.9963,149.9856,1052
2016-01,ASN00062013,-32.3634,149.5329,1088
2016-01,ASN00062021,-32.5956,149.5956,1230
2016-01,ASN00062028,-32.4945,149.2696,1304
2016-01,ASN00062032,-32.3592,149.9484,1012
2016-01,ASN00062036,-32.2807,149.741,1106
2016-01,ASN00062075,-32.4753,149.5151,904
2016-01,ASN00062089,-32.8936,149.3808,1732
2016-01,ASN00061405,-32.6753,151.6219,4542
2016-01,ASN00061041,-33.0955,151.5506,3372
2016-01,ASN00059113,-30.3098,152.7636,1038
2016-01,ASN00061017,-32.4022,151.7582,3634
2016-01,ASN00058171,-28.9263,153.4178,1060
2016-01,ASN00058180,-28.6069,153.2083,1470
2016-01,ASN00058186,-28.3283,153.4,930
2016-01,ASN00058193,-28.3538,153.293,1365
2016-01,ASN00058194,-28.3811,152.7174,1126
2016-01,ASN00058198,-28.8353,153.5585,1534
2016-01,ASN00058199,-28.7364,153.1634,830
2016-01,ASN00058201,-28.7967,153.2386,870
2016-01,ASN00058202,-28.7406,153.075,1100
2016-01,ASN00058204,-28.3217,153.3467,1320
2016-01,ASN00058167,-28.4147,153.3339,1120
2016-01,ASN00058206,-28.7231,153.3614,520
2016-01,ASN00058212,-29.183,153.3964,1092
2016-01,ASN00058214,-28.8343,153.2616,986
2016-01,ASN00058216,-28.6399,153.6358,1270
2016-01,ASN00058222,-29.7847,153.2639,620
2016-01,ASN00059002,-30.65,152.8486,1352
2016-01,ASN00059006,-30.1619,153.0982,1088
2016-01,ASN00059007,-31.0711,152.7717,766
2016-01,ASN00059009,-30.2358,153.0163,1146
2016-01,ASN00059019,-30.3641,152.4061,1362
2016-01,ASN00059030,-30.9225,153.087,1741
2016-01,ASN00058208,-28.8775,153.052,1098
2016-01,ASN00059045,-30.3614,152.4917,1490
2016-01,ASN00058165,-28.6229,153.409,1776
2016-01,ASN00058161,-29.7583,153.0297,524
2016-01,ASN00058023,-28.7908,153.3958,1238
2016-01,ASN00058027,-29.4227,153.2533,1682
2016-01,ASN00058036,-28.31,153.2228,1470
2016-01,ASN00058040,-28.5451,153.4948,1542
2016-01,ASN00058044,-28.5966,153.2233,1108
2016-01,ASN00058045,-29.9691,152.7265,902
2016-01,ASN00058056,-28.2025,153.5502,1968
2016-01,ASN00058059,-29.6309,153.0286,1130
2016-01,ASN00058068,-29.4133,153.0153,1274
2016-01,ASN00058070,-28.6384,153.4128,1634
2016-01,ASN00058162,-28.7278,153.4622,1450
2016-01,ASN00058077,-29.6224,152.9605,758
2016-01,ASN00058080,-29.87,153.2653,928
2016-01,ASN00058097,-29.1514,153.2792,1340
2016-01,ASN00058099,-29.2822,152.9888,842
2016-01,ASN00058102,-29.737,152.7852,1136
2016-01,ASN00058113,-28.4738,153.0861,1588
2016-01,ASN00058127,-28.7319,153.4065,1265
2016-01,ASN00058129,-28.4658,153.2632,950
2016-01,ASN00058137,-28.2562,153.5778,1343
2016-01,ASN00058148,-28.5276,153.1519,1620
2016-01,ASN00058158,-28.3395,153.3809,1134
2016-01,ASN00058079,-29.7619,153.1047,1110
2016-01,ASN00061031,-32.7756,151.735,4088
2016-01,ASN00059047,-31.1802,152.9681,1262
2016-01,ASN00059070,-30.4508,152.6231,1270
2016-01,ASN00060099,-32.4436,152.1561,4500
2016-01,ASN00060104,-31.4138,151.598,1360
2016-01,ASN00060106,-31.6647,152.0637,1248
2016-01,ASN00060112,-32.0525,151.9147,2424
2016-01,ASN00060116,-31.4367,152.4633,1956
2016-01,ASN00060117,-31.8833,152.15,3325
2016-01,ASN00060118,-31.7753,152.0778,1406
2016-01,ASN00060121,-31.5667,152.2401,1942
2016-01,ASN00060122,-31.8922,152.2739,2087
2016-01,ASN00060128,-31.5833,151.3167,1226
2016-01,ASN00060096,-32.2583,152.1208,3870
2016-01,ASN00060130,-31.2936,152.3121,1468
2016-01,ASN00060139,-31.4336,152.8655,1736
2016-01,ASN00060141,-31.8896,152.512,2022
2016-01,ASN00060144,-32.3796,152.5062,3546
2016-01,ASN00060146,-31.9572,152.585,2315
2016-01,ASN00060147,-31.7361,152.3989,3160
2016-01,ASN00060148,-32.1625,152.2614,0
2016-01,ASN00061007,-32.0332,150.5836,1196
2016-01,ASN00061010,-32.5879,151.7813,4722
2016-01,ASN00061012,-33.0853,151.4633,3990
2016-01,ASN00061014,-32.6385,151.4173,3474
2016-01,ASN00060137,-31.7683,151.8889,2182
2016-01,ASN00059054,-30.05,152.9794,1028
2016-01,ASN00060095,-32.375,152.3808,5380
2016-01,ASN00060085,-31.3865,152.2482,5680
2016-01,ASN00059110,-30.6688,152.7638,1338
2016-01,ASN00059118,-30.2493,152.463,1014
2016-01,ASN00059122,-30.8217,152.5067,1160
2016-01,ASN00059124,-29.9806,152.7222,655
2016-01,ASN00059128,-30.9783,152.5106,0
2016-01,ASN00059131,-30.8796,152.6113,340
2016-01,ASN00059138,-30.6639,152.6528,1590
2016-01,ASN00059139,-30.1014,153.0009,840
2016-01,ASN00059140,-30.3442,152.7187,1348
2016-01,ASN00060015,-32.0063,151.9597,992
2016-01,ASN00060090,-31.3422,152.341,1740
2016-01,ASN00060017,-31.7004,152.5833,2950
2016-01,ASN00060024,-31.7816,152.6684,2536
2016-01,ASN00060030,-31.8986,152.4834,2290
2016-01,ASN00060031,-31.3364,152.7852,1516
2016-01,ASN00060036,-31.862,152.3444,2560
2016-01,ASN00060042,-32.1532,151.9511,3026
2016-01,ASN00060046,-31.6877,152.2688,1652
2016-01,ASN00060065,-32.2942,152.3047,3850
2016-01,ASN00060067,-31.2821,152.4315,1906
2016-01,ASN00060069,-31.6167,151.9333,1130
2016-01,ASN00060075,-31.95,151.7923,1760
2016-01,ASN00060021,-32.0512,152.2598,1912
2016-01,ASN00063146,-33.5544,150.0526,1480
2016-01,ASN00065111,-33.8449,148.6497,726
2016-01,ASN00063214,-33.3561,149.4058,1476
2016-01,ASN00068257,-34.0615,150.7735,2300
2016-01,ASN00069002,-36.6884,149.838,3310
2016-01,ASN00069003,-36.6278,149.5705,3294
2016-01,ASN00069006,-35.7011,149.7896,2230
2016-01,ASN00069010,-35.4489,149.799,1556
2016-01,ASN00069013,-36.7677,149.6951,1700
2016-01,ASN00069014,-36.3881,149.8882,1410
2016-01,ASN00069017,-36.2519,150.2275,1780
2016-01,ASN00069018,-35.9093,150.1532,2328
2016-01,ASN00069019,-36.8402,149.5257,2564
2016-01,ASN00069022,-36.2144,150.1358,2458
2016-01,ASN00069023,-35.6488,150.1454,3308
2016-01,ASN00069029,-37.3623,149.6984,2206
2016-01,ASN00069033,-35.9017,149.9611,3270
2016-01,ASN00069035,-35.7564,149.815,3260
2016-01,ASN00069036,-36.0876,150.0508,3140
2016-01,ASN00069041,-35.2514,149.9158,1380
2016-01,ASN00069042,-35.7661,149.9416,3146
2016-01,ASN00069048,-35.7581,149.8252,810
2016-01,ASN00069050,-36.2967,149.843,3964
2016-01,ASN00069052,-35.7343,150.0508,3199
2016-01,ASN00068255,-34.4875,150.4014,1460
2016-01,ASN00068252,-34.6708,150.8497,1664
2016-01,ASN00068249,-34.9636,150.0967,2278
2016-01,ASN00068248,-34.6625,150.4333,1990
2016-01,ASN00068151,-35.0936,150.8049,1974
2016-01,ASN00068159,-34.1653,150.8097,2060
2016-01,ASN00068160,-34.0542,150.8772,2180
2016-01,ASN00068181,-34.7275,150.5208,1040
2016-01,ASN00068186,-34.4839,150.2867,1220
2016-01,ASN00068192,-34.0391,150.689,2540
2016-01,ASN00068202,-34.6033,150.5487,1752
2016-01,ASN00068213,-34.8667,150.605,2190
2016-01,ASN00068215,-34.4167,150.1967,890
2016-01,ASN00068216,-34.1194,150.7402,1880
2016-01,ASN00069054,-36.2967,149.51,2996
2016-01,ASN00068217,-34.6866,150.5253,1842
2016-01,ASN00068228,-34.3691,150.9291,1778
2016-01,ASN00068229,-35.2439,150.5098,2400
2016-01,ASN00068233,-34.8517,150.3883,2650
2016-01,ASN00068239,-34.5253,150.4217,1296
2016-01,ASN00068241,-34.5638,150.79,1784
2016-01,ASN00068242,-34.6533,150.8609,1246
2016-01,ASN00068243,-34.5776,150.5118,1560
2016-01,ASN00068245,-34.9528,150.7019,1896
2016-01,ASN00068246,-34.5707,150.8383,196
2016-01,ASN00068247,-34.7679,150.562,3074
2016-01,ASN00068224,-34.5858,150.6264,2084
2016-01,ASN00069055,-37.2614,150.0497,1266
2016-01,ASN00069062,-35.9446,149.5876,2790
2016-01,ASN00069065,-36.5676,149.7511,3282
2016-01,ASN00070054,-36.2009,149.0602,1366
2016-01,ASN00070057,-35.8238,149.6331,2346
2016-01,ASN00070060,-35.1559,149.7725,1626
2016-01,ASN00070061,-35.5646,149.7406,244
2016-01,ASN00070063,-34.7139,150.0031,1529
2016-01,ASN00070067,-36.5112,149.2794,1582
2016-01,ASN00070071,-34.6514,149.5024,1282
2016-01,ASN00070077,-34.9031,149.67,954
2016-01,ASN00070080,-34.4048,149.8197,863
2016-01,ASN00070084,-36.9325,148.9393,1184
2016-01,ASN00070045,-35.1548,149.057,962
2016-01,ASN00070106,-36.8439,149.3897,1796
2016-01,ASN00070112,-34.7226,149.1816,898
2016-01,ASN00070117,-34.7169,149.1207,864
2016-01,ASN00070124,-34.3024,149.8767,1814
2016-01,ASN00070131,-34.545,149.6245,1249
2016-01,ASN00070143,-34.6389,149.9541,1530
2016-01,ASN00070144,-34.4084,149.8836,1296
2016-01,ASN00070147,-34.5604,149.7381,874
2016-01,ASN00058020,-28.2886,153.3651,1184
2016-01,ASN00070161,-36.425,149.1139,1594
2016-01,ASN00070165,-36.3541,149.198,1282
2016-01,ASN00070107,-37.0476,148.9283,1072
2016-01,ASN00068125,-34.0904,150.5052,1820
2016-01,ASN00070043,-34.7823,149.2681,977
2016-01,ASN00070032,-35.2274,148.9139,1328
2016-01,ASN00069066,-36.9296,149.646,2764
2016-01,ASN00069068,-36.6036,149.9984,2328
2016-01,ASN00069088,-36.1935,149.4735,2953
2016-01,ASN00069114,-36.5404,149.8229,4278
2016-01,ASN00069121,-35.4411,150.2857,4250
2016-01,ASN00069127,-35.6864,149.8386,2362
2016-01,ASN00069132,-35.4253,149.7835,1540
2016-01,ASN00069133,-36.6631,149.5139,714
2016-01,ASN00069134,-35.7234,150.1872,1997
