date,ID,lat,long,value
1870-01,ASN00014016,-12.4,130.8,6059
1870-01,ASN00074124,-35.1667,145.7667,701
1870-01,ASN00074128,-35.5269,144.952,285
1870-01,ASN00075048,-35.3412,143.5866,425
1870-01,ASN00075080,-35.1721,144.6966,1270
1870-01,ASN00079042,-37.1,142.8,703
1870-01,ASN00081022,-36.25,145.6,602
1870-01,ASN00071010,-35.8833,148.5,1219
1870-01,ASN00082051,-36.0,146.4,658
1870-01,ASN00086071,-37.8075,144.97,801
1870-01,ASN00086079,-38.2358,145.0667,825
1870-01,ASN00086085,-37.9897,145.3356,882
1870-01,ASN00088020,-37.3432,144.1575,1065
1870-01,ASN00089000,-37.2833,142.95,433
1870-01,ASN00089049,-37.55,143.8833,702
1870-01,ASN00084016,-37.5679,149.9158,554
1870-01,ASN00069015,-37.0557,149.9053,778
1870-01,ASN00081003,-36.7533,144.2825,835
1870-01,ASN00068066,-34.2,150.6,718
1870-01,ASN00068140,-35.1667,150.7667,963
1870-01,ASN00022801,-35.7529,136.5938,135
1870-01,ASN00023000,-34.9254,138.5869,834
1870-01,ASN00026005,-38.0573,140.6725,895
1870-01,ASN00026020,-37.8333,140.7833,1580
1870-01,ASN00026026,-37.1628,139.756,876
1870-01,ASN00040214,-27.4778,153.0306,1250
1870-01,ASN00021014,-33.8364,138.6125,381
1870-01,ASN00056207,-28.5417,151.9909,1161
1870-01,ASN00061055,-32.9185,151.7985,771
1870-01,ASN00063004,-33.4167,149.55,833
1870-01,ASN00066007,-33.9333,151.2167,645
1870-01,ASN00066062,-33.8607,151.205,700
1870-01,ASN00067015,-33.9696,150.725,760
1870-01,ASN00055020,-30.8333,149.9167,0
1870-02,ASN00074124,-35.1667,145.7667,0
1870-02,ASN00074012,-36.0,145.8,0
1870-02,ASN00071010,-35.8833,148.5,0
1870-02,ASN00069015,-37.0557,149.9053,197
1870-02,ASN00068140,-35.1667,150.7667,685
1870-02,ASN00068066,-34.2,150.6,432
1870-02,ASN00067015,-33.9696,150.725,251
1870-02,ASN00063004,-33.4167,149.55,338
1870-02,ASN00066007,-33.9333,151.2167,305
1870-02,ASN00061055,-32.9185,151.7985,794
1870-02,ASN00056207,-28.5417,151.9909,596
1870-02,ASN00055020,-30.8333,149.9167,99
1870-02,ASN00050007,-33.1624,147.2846,208
1870-02,ASN00074128,-35.5269,144.952,0
1870-02,ASN00066062,-33.8607,151.205,382
1870-02,ASN00075045,-35.0,143.7,0
1870-02,ASN00091094,-40.7642,145.2944,0
1870-02,ASN00075080,-35.1721,144.6966,699
1870-02,ASN00047053,-34.1065,141.9189,0
1870-02,ASN00090015,-38.8556,143.5128,0
1870-02,ASN00089049,-37.55,143.8833,0
1870-02,ASN00089000,-37.2833,142.95,0
1870-02,ASN00088020,-37.3432,144.1575,0
1870-02,ASN00087046,-37.6719,143.94,0
1870-02,ASN00086085,-37.9897,145.3356,8
1870-02,ASN00086079,-38.2358,145.0667,28
1870-02,ASN00086071,-37.8075,144.97,8
1870-02,ASN00084016,-37.5679,149.9158,142
1870-02,ASN00082051,-36.0,146.4,0
1870-02,ASN00081022,-36.25,145.6,0
1870-02,ASN00081003,-36.7533,144.2825,3
1870-02,ASN00080072,-36.1,145.3,0
1870-02,ASN00079042,-37.1,142.8,0
1870-02,ASN00075048,-35.3412,143.5866,0
1870-02,ASN00040214,-27.4778,153.0306,777
1870-02,ASN00024518,-35.6902,139.3375,0
1870-02,ASN00026025,-37.3803,140.8379,0
1870-02,ASN00023078,-34.5915,138.7393,0
1870-02,ASN00023000,-34.9254,138.5869,0
1870-02,ASN00022810,-35.7,137.9,0
1870-02,ASN00022801,-35.7529,136.5938,0
1870-02,ASN00022020,-33.9323,137.6282,0
1870-02,ASN00021014,-33.8364,138.6125,0
1870-02,ASN00021011,-33.6833,138.9333,0
1870-02,ASN00021010,-33.7459,138.5628,0
1870-02,ASN00020029,-32.2167,140.15,0
1870-02,ASN00026026,-37.1628,139.756,0
1870-02,ASN00019023,-33.0453,138.6178,0
1870-02,ASN00019018,-31.8777,138.8372,0
1870-02,ASN00018070,-34.7225,135.8558,0
1870-02,ASN00017003,-31.1281,138.5594,0
1870-02,ASN00014016,-12.4,130.8,4483
1870-02,ASN00023307,-34.3412,138.9155,0
