date,ID,lat,long,value
2022-01,ASN00061135,-32.1018,151.2333,600
2022-01,ASN00061130,-32.5113,150.7968,846
2022-01,ASN00061119,-33.385,150.9856,1284
2022-01,ASN00061110,-32.8736,150.7936,630
2022-01,ASN00061097,-31.9201,151.2355,1042
2022-01,ASN00061095,-32.1939,151.0932,1010
2022-01,ASN00061100,-32.7667,151.0872,736
2022-01,ASN00061096,-32.5997,151.618,878
2022-01,ASN00061093,-33.3653,151.3264,1346
2022-01,ASN00061106,-32.3564,151.8059,493
2022-01,ASN00061143,-32.654,151.021,590
2022-01,ASN00061211,-33.3588,150.7058,1818
2022-01,ASN00061152,-32.9995,151.2908,904
2022-01,ASN00061162,-32.8446,150.8398,792
2022-01,ASN00061170,-32.2809,151.7948,1284
2022-01,ASN00061191,-32.6126,150.9761,749
2022-01,ASN00061192,-32.2092,150.7365,1324
2022-01,ASN00061196,-31.7069,151.2131,978
2022-01,ASN00061201,-33.0259,151.1882,772
2022-01,ASN00061205,-33.0297,151.1401,616
2022-01,ASN00061209,-32.9597,150.675,1522
2022-01,ASN00061216,-33.4176,151.159,1400
2022-01,ASN00061092,-32.5932,151.3335,780
2022-01,ASN00061151,-32.2426,151.683,1318
2022-01,ASN00061078,-32.7932,151.8359,896
2022-01,ASN00060104,-31.4138,151.598,2080
2022-01,ASN00061055,-32.9185,151.7985,450
2022-01,ASN00061217,-33.2904,150.9708,728
2022-01,ASN00060106,-31.6647,152.0637,1128
2022-01,ASN00060112,-32.0525,151.9147,716
2022-01,ASN00060116,-31.4367,152.4633,1708
2022-01,ASN00060117,-31.8833,152.15,1185
2022-01,ASN00060118,-31.7753,152.0778,1194
2022-01,ASN00060121,-31.5667,152.2401,2042
2022-01,ASN00060122,-31.8922,152.2739,1332
2022-01,ASN00060128,-31.5833,151.3167,804
2022-01,ASN00060130,-31.2936,152.3121,1801
2022-01,ASN00060137,-31.7683,151.8889,970
2022-01,ASN00061071,-32.4027,151.9664,854
2022-01,ASN00060139,-31.4336,152.8655,1964
2022-01,ASN00060144,-32.3796,152.5062,532
2022-01,ASN00060146,-31.9572,152.585,585
2022-01,ASN00060147,-31.7361,152.3989,1690
2022-01,ASN00060148,-32.1625,152.2614,690
2022-01,ASN00061010,-32.5879,151.7813,850
2022-01,ASN00061012,-33.0853,151.4633,1470
2022-01,ASN00061014,-32.6385,151.4173,722
2022-01,ASN00061017,-32.4022,151.7582,944
2022-01,ASN00061031,-32.7756,151.735,816
2022-01,ASN00061041,-33.0955,151.5506,1348
2022-01,ASN00061054,-32.7103,152.1612,460
2022-01,ASN00060141,-31.8896,152.512,826
2022-01,ASN00061220,-33.2381,151.3003,1182
2022-01,ASN00057014,-29.5577,152.1388,1344
2022-01,ASN00061250,-32.6296,151.5919,944
2022-01,ASN00061377,-33.0933,151.6317,1074
2022-01,ASN00061381,-33.4036,151.3928,1380
2022-01,ASN00061382,-33.1681,151.2181,1330
2022-01,ASN00061383,-33.2528,151.3164,350
2022-01,ASN00061385,-33.0789,151.3403,1570
2022-01,ASN00061387,-33.245,151.5119,900
2022-01,ASN00061392,-31.7416,150.7937,792
