date,ID,lat,long,value
2014-01,ASN00061294,-33.4666,151.4126,214
2014-01,ASN00061290,-32.1621,151.4905,264
2014-01,ASN00061282,-33.0833,151.5,282
2014-01,ASN00061287,-32.1852,150.1737,228
2014-01,ASN00061295,-32.8108,151.3396,188
2014-01,ASN00061268,-32.73,151.555,185
2014-01,ASN00061260,-32.7886,151.3377,144
2014-01,ASN00061288,-32.3322,151.4595,54
2014-01,ASN00061306,-31.8988,150.658,152
2014-01,ASN00061329,-32.8323,151.3085,71
2014-01,ASN00061324,-32.2451,150.513,200
2014-01,ASN00061327,-32.8248,151.2613,155
2014-01,ASN00061336,-33.1556,150.6847,190
2014-01,ASN00061339,-32.5584,151.8043,160
2014-01,ASN00061346,-31.8626,151.4398,240
2014-01,ASN00061349,-32.5667,151.6083,135
2014-01,ASN00061350,-32.1714,151.5942,256
2014-01,ASN00061360,-32.05,150.8528,0
2014-01,ASN00061363,-32.0335,150.8264,40
2014-01,ASN00061309,-32.6881,150.9728,116
2014-01,ASN00061250,-32.6296,151.5919,193
2014-01,ASN00061211,-33.3588,150.7058,379
2014-01,ASN00061220,-33.2381,151.3003,338
2014-01,ASN00061095,-32.1939,151.0932,64
2014-01,ASN00061096,-32.5997,151.618,224
2014-01,ASN00061097,-31.9201,151.2355,132
2014-01,ASN00061093,-33.3653,151.3264,230
2014-01,ASN00061100,-32.7667,151.0872,106
2014-01,ASN00061106,-32.3564,151.8059,63
2014-01,ASN00061110,-32.8736,150.7936,50
2014-01,ASN00061119,-33.385,150.9856,320
2014-01,ASN00061130,-32.5113,150.7968,70
2014-01,ASN00061135,-32.1018,151.2333,75
2014-01,ASN00061226,-32.936,151.1393,96
2014-01,ASN00061143,-32.654,151.021,100
2014-01,ASN00061152,-32.9995,151.2908,100
2014-01,ASN00061366,-33.2815,151.5766,94
2014-01,ASN00061170,-32.2809,151.7948,164
2014-01,ASN00061191,-32.6126,150.9761,83
2014-01,ASN00061196,-31.7069,151.2131,104
2014-01,ASN00061201,-33.0259,151.1882,126
2014-01,ASN00061205,-33.0297,151.1401,94
2014-01,ASN00061209,-32.9597,150.675,174
2014-01,ASN00061216,-33.4176,151.159,274
2014-01,ASN00061217,-33.2904,150.9708,284
2014-01,ASN00061151,-32.2426,151.683,192
2014-01,ASN00061162,-32.8446,150.8398,94
2014-01,ASN00061392,-31.7416,150.7937,138
2014-01,ASN00061373,-31.9583,150.8567,56
2014-01,ASN00063028,-33.6929,150.5291,506
2014-01,ASN00063029,-33.744,149.1046,222
2014-01,ASN00063035,-33.0362,149.4146,505
2014-01,ASN00063036,-33.8199,150.0227,304
2014-01,ASN00063039,-33.7122,150.3087,702
2014-01,ASN00063043,-33.5343,150.6338,433
2014-01,ASN00063049,-33.6094,150.0856,208
2014-01,ASN00063061,-33.8222,149.3244,186
2014-01,ASN00063063,-33.6774,149.8374,160
2014-01,ASN00063073,-33.6896,149.5633,22
2014-01,ASN00063076,-33.0807,149.6901,136
2014-01,ASN00063081,-33.6956,150.5408,420
2014-01,ASN00063093,-34.3093,149.9677,132
2014-01,ASN00063113,-33.5497,148.91,208
2014-01,ASN00063114,-33.3439,149.1617,220
2014-01,ASN00063117,-33.6739,149.0471,198
2014-01,ASN00063118,-33.5156,150.4892,704
2014-01,ASN00061092,-32.5932,151.3335,110
2014-01,ASN00063119,-34.2347,149.265,170
2014-01,ASN00063132,-33.3808,150.0818,92
2014-01,ASN00063142,-33.577,149.8591,170
2014-01,ASN00063013,-33.5366,150.4413,968
2014-01,ASN00063005,-33.4289,149.5559,128
2014-01,ASN00062102,-32.5204,150.0817,125
2014-01,ASN00062101,-32.5628,149.6149,310
2014-01,ASN00061374,-32.2199,150.9193,0
2014-01,ASN00061375,-33.2894,151.2107,392
2014-01,ASN00061376,-33.0759,151.5382,148
2014-01,ASN00061377,-33.0933,151.6317,148
2014-01,ASN00061381,-33.4036,151.3928,210
2014-01,ASN00061382,-33.1681,151.2181,350
2014-01,ASN00061383,-33.2528,151.3164,240
2014-01,ASN00061385,-33.0789,151.3403,280
2014-01,ASN00061387,-33.245,151.5119,116
2014-01,ASN00061394,-33.2177,151.1251,294
2014-01,ASN00061372,-31.8017,150.925,66
2014-01,ASN00061405,-32.6753,151.6219,180
2014-01,ASN00062003,-32.6657,149.1016,298
2014-01,ASN00062009,-31.9963,149.9856,298
2014-01,ASN00062013,-32.3634,149.5329,378
2014-01,ASN00062021,-32.5956,149.5956,278
2014-01,ASN00062028,-32.4945,149.2696,234
2014-01,ASN00062032,-32.3592,149.9484,156
2014-01,ASN00062075,-32.4753,149.5151,352
2014-01,ASN00062089,-32.8936,149.3808,534
2014-01,ASN00062093,-32.7236,149.7702,188
2014-01,ASN00062100,-32.7244,150.229,176
2014-01,ASN00061406,-33.0831,151.6511,90
2014-01,ASN00062099,-32.8366,148.9963,554
2014-01,ASN00059131,-30.8796,152.6113,160
2014-01,ASN00061071,-32.4027,151.9664,146
2014-01,ASN00058204,-28.3217,153.3467,730
2014-01,ASN00058206,-28.7231,153.3614,520
2014-01,ASN00058208,-28.8775,153.052,808
2014-01,ASN00058212,-29.183,153.3964,994
2014-01,ASN00058214,-28.8343,153.2616,838
2014-01,ASN00058216,-28.6399,153.6358,714
2014-01,ASN00058222,-29.7847,153.2639,570
2014-01,ASN00059002,-30.65,152.8486,351
2014-01,ASN00059006,-30.1619,153.0982,284
2014-01,ASN00059007,-31.0711,152.7717,250
2014-01,ASN00059009,-30.2358,153.0163,461
2014-01,ASN00059019,-30.3641,152.4061,384
2014-01,ASN00059030,-30.9225,153.087,530
2014-01,ASN00059040,-30.3107,153.1187,310
2014-01,ASN00059045,-30.3614,152.4917,610
2014-01,ASN00059047,-31.1802,152.9681,556
2014-01,ASN00059054,-30.05,152.9794,342
2014-01,ASN00059070,-30.4508,152.6231,600
2014-01,ASN00059107,-30.566,152.6528,378
2014-01,ASN00059110,-30.6688,152.7638,294
2014-01,ASN00059113,-30.3098,152.7636,612
2014-01,ASN00058202,-28.7406,153.075,1010
2014-01,ASN00059118,-30.2493,152.463,617
2014-01,ASN00058201,-28.7967,153.2386,860
2014-01,ASN00058198,-28.8353,153.5585,796
2014-01,ASN00058070,-28.6384,153.4128,910
2014-01,ASN00058077,-29.6224,152.9605,96
2014-01,ASN00058079,-29.7619,153.1047,386
2014-01,ASN00058080,-29.87,153.2653,450
2014-01,ASN00058097,-29.1514,153.2792,1030
2014-01,ASN00058099,-29.2822,152.9888,258
2014-01,ASN00058102,-29.737,152.7852,378
2014-01,ASN00058113,-28.4738,153.0861,1194
2014-01,ASN00058129,-28.4658,153.2632,640
2014-01,ASN00058137,-28.2562,153.5778,497
2014-01,ASN00058147,-28.6696,153.2789,463
2014-01,ASN00058158,-28.3395,153.3809,986
2014-01,ASN00058161,-29.7583,153.0297,294
2014-01,ASN00058162,-28.7278,153.4622,640
2014-01,ASN00058165,-28.6229,153.409,860
2014-01,ASN00058167,-28.4147,153.3339,780
2014-01,ASN00058171,-28.9263,153.4178,1000
2014-01,ASN00058180,-28.6069,153.2083,760
2014-01,ASN00058186,-28.3283,153.4,730
2014-01,ASN00058193,-28.3538,153.293,555
2014-01,ASN00058194,-28.3811,152.7174,486
2014-01,ASN00058199,-28.7364,153.1634,948
2014-01,ASN00059122,-30.8217,152.5067,860
2014-01,ASN00059124,-29.9806,152.7222,250
2014-01,ASN00059128,-30.9783,152.5106,190
2014-01,ASN00060118,-31.7753,152.0778,106
2014-01,ASN00060121,-31.5667,152.2401,228
2014-01,ASN00060122,-31.8922,152.2739,64
2014-01,ASN00060128,-31.5833,151.3167,222
2014-01,ASN00060130,-31.2936,152.3121,455
2014-01,ASN00060137,-31.7683,151.8889,80
2014-01,ASN00060139,-31.4336,152.8655,558
2014-01,ASN00060141,-31.8896,152.512,198
2014-01,ASN00060144,-32.3796,152.5062,402
2014-01,ASN00060146,-31.9572,152.585,60
2014-01,ASN00060147,-31.7361,152.3989,110
2014-01,ASN00060148,-32.1625,152.2614,160
2014-01,ASN00061007,-32.0332,150.5836,70
2014-01,ASN00061010,-32.5879,151.7813,181
2014-01,ASN00061012,-33.0853,151.4633,330
2014-01,ASN00061014,-32.6385,151.4173,136
2014-01,ASN00061017,-32.4022,151.7582,97
2014-01,ASN00061031,-32.7756,151.735,170
2014-01,ASN00061041,-33.0955,151.5506,184
2014-01,ASN00061054,-32.7103,152.1612,421
2014-01,ASN00061055,-32.9185,151.7985,110
2014-01,ASN00060117,-31.8833,152.15,75
2014-01,ASN00060116,-31.4367,152.4633,282
2014-01,ASN00060112,-32.0525,151.9147,144
2014-01,ASN00060106,-31.6647,152.0637,92
2014-01,ASN00059138,-30.6639,152.6528,900
2014-01,ASN00059139,-30.1014,153.0009,366
2014-01,ASN00059140,-30.3442,152.7187,1025
2014-01,ASN00060002,-32.4129,152.2079,46
2014-01,ASN00060015,-32.0063,151.9597,74
2014-01,ASN00060017,-31.7004,152.5833,210
2014-01,ASN00060021,-32.0512,152.2598,105
2014-01,ASN00060024,-31.7816,152.6684,236
2014-01,ASN00060031,-31.3364,152.7852,319
2014-01,ASN00060036,-31.862,152.3444,66
2014-01,ASN00061078,-32.7932,151.8359,42
2014-01,ASN00060042,-32.1532,151.9511,102
2014-01,ASN00060065,-32.2942,152.3047,130
2014-01,ASN00060067,-31.2821,152.4315,448
2014-01,ASN00060069,-31.6167,151.9333,60
2014-01,ASN00060075,-31.95,151.7923,218
2014-01,ASN00060085,-31.3865,152.2482,786
2014-01,ASN00060090,-31.3422,152.341,312
2014-01,ASN00060095,-32.375,152.3808,220
2014-01,ASN00060096,-32.2583,152.1208,190
2014-01,ASN00060099,-32.4436,152.1561,270
2014-01,ASN00060104,-31.4138,151.598,300
2014-01,ASN00060046,-31.6877,152.2688,190
2014-01,ASN00063146,-33.5544,150.0526,202
2014-01,ASN00067119,-33.8511,150.8567,162
2014-01,ASN00063214,-33.3561,149.4058,108
2014-01,ASN00068243,-34.5776,150.5118,326
2014-01,ASN00068245,-34.9528,150.7019,176
2014-01,ASN00068246,-34.5707,150.8383,600
2014-01,ASN00068247,-34.7679,150.562,302
2014-01,ASN00068248,-34.6625,150.4333,350
2014-01,ASN00068249,-34.9636,150.0967,70
2014-01,ASN00068252,-34.6708,150.8497,358
2014-01,ASN00068255,-34.4875,150.4014,180
2014-01,ASN00068257,-34.0615,150.7735,248
2014-01,ASN00069003,-36.6278,149.5705,174
2014-01,ASN00069006,-35.7011,149.7896,10
2014-01,ASN00069010,-35.4489,149.799,38
2014-01,ASN00069013,-36.7677,149.6951,168
2014-01,ASN00069014,-36.3881,149.8882,208
2014-01,ASN00069015,-37.0557,149.9053,566
2014-01,ASN00069017,-36.2519,150.2275,86
2014-01,ASN00069018,-35.9093,150.1532,150
2014-01,ASN00069019,-36.8402,149.5257,344
2014-01,ASN00069022,-36.2144,150.1358,110
2014-01,ASN00069023,-35.6488,150.1454,312
2014-01,ASN00069029,-37.3623,149.6984,358
2014-01,ASN00068242,-34.6533,150.8609,262
2014-01,ASN00069033,-35.9017,149.9611,80
2014-01,ASN00068241,-34.5638,150.79,424
2014-01,ASN00068233,-34.8517,150.3883,150
2014-01,ASN00068044,-34.4474,150.4568,234
2014-01,ASN00068072,-34.9469,150.5353,348
2014-01,ASN00068080,-34.9158,150.7312,156
2014-01,ASN00068083,-34.9282,150.7484,189
2014-01,ASN00068088,-35.0938,150.6228,292
2014-01,ASN00068110,-34.4829,150.8555,530
